date,sku_id,units_sold,is_promo,is_stockout,year,month,day_of_week,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,rolling_mean_7,rolling_mean_30,units_sold_diff
2025-07-24,MBA13,305,0,0,2025,7,3,0,0,0,340.0,327.0,362.14285714285717,334.43333333333334,-35.0
2025-07-25,MBA13,306,0,0,2025,7,4,0,0,0,305.0,323.0,359.0,333.23333333333335,1.0
2025-07-26,MBA13,250,0,0,2025,7,5,1,0,0,306.0,226.0,356.57142857142856,333.56666666666666,-56.0
2025-07-27,MBA13,270,0,0,2025,7,6,1,0,0,250.0,674.0,360.0,329.8333333333333,20.0
2025-07-28,MBA13,321,0,0,2025,7,0,0,0,0,270.0,321.0,302.2857142857143,327.96666666666664,51.0
2025-07-29,MBA13,312,0,0,2025,7,1,0,0,0,321.0,324.0,302.2857142857143,329.76666666666665,-9.0
2025-07-30,MBA13,338,0,0,2025,7,2,0,0,0,312.0,340.0,300.57142857142856,318.5,26.0
2025-07-31,MBA13,299,0,0,2025,7,3,0,0,0,338.0,305.0,300.2857142857143,319.8333333333333,-39.0
2025-08-01,MBA13,423,0,0,2025,8,4,0,1,0,299.0,306.0,299.42857142857144,318.73333333333335,124.0
2025-08-02,MBA13,348,0,0,2025,8,5,1,1,0,423.0,250.0,316.14285714285717,322.1333333333333,-75.0
2025-08-03,MBA13,376,0,0,2025,8,6,1,1,0,348.0,270.0,330.14285714285717,323.5,28.0
2025-08-04,MBA13,423,0,0,2025,8,0,0,1,0,376.0,321.0,345.2857142857143,324.8333333333333,47.0
2025-08-05,MBA13,462,1,0,2025,8,1,0,1,0,423.0,312.0,359.85714285714283,329.8333333333333,39.0
2025-08-06,MBA13,430,0,0,2025,8,2,0,1,0,462.0,338.0,381.2857142857143,336.06666666666666,-32.0
2025-08-07,MBA13,416,0,0,2025,8,3,0,1,0,430.0,299.0,394.42857142857144,339.3,-14.0
2025-08-08,MBA13,440,0,0,2025,8,4,0,1,0,416.0,423.0,411.14285714285717,342.73333333333335,24.0
2025-08-09,MBA13,346,0,0,2025,8,5,1,1,0,440.0,348.0,413.57142857142856,346.46666666666664,-94.0
2025-08-10,MBA13,343,0,0,2025,8,6,1,1,0,346.0,376.0,413.2857142857143,346.8333333333333,-3.0
2025-08-11,MBA13,414,0,0,2025,8,0,0,1,0,343.0,423.0,408.57142857142856,347.1333333333333,71.0
2025-08-12,MBA13,347,0,1,2025,8,1,0,1,0,414.0,462.0,407.2857142857143,353.4,-67.0
2025-08-13,MBA13,454,0,0,2025,8,2,0,1,0,347.0,430.0,390.85714285714283,356.3666666666667,107.0
2025-08-14,MBA13,424,0,0,2025,8,3,0,1,0,454.0,416.0,394.2857142857143,361.1666666666667,-30.0
2025-08-15,MBA13,417,0,0,2025,8,4,0,1,0,424.0,440.0,395.42857142857144,363.4,-7.0
2025-08-16,MBA13,327,0,0,2025,8,5,1,1,0,417.0,346.0,392.14285714285717,366.6333333333333,-90.0
2025-08-17,MBA13,326,0,0,2025,8,6,1,1,0,327.0,343.0,389.42857142857144,366.6333333333333,-1.0
2025-08-18,MBA13,431,0,0,2025,8,0,0,1,0,326.0,414.0,387.0,366.73333333333335,105.0
2025-08-19,MBA13,434,0,0,2025,8,1,0,1,0,431.0,347.0,389.42857142857144,373.56666666666666,3.0
2025-08-20,MBA13,460,1,0,2025,8,2,0,1,0,434.0,454.0,401.85714285714283,365.56666666666666,26.0
2025-08-21,MBA13,453,1,0,2025,8,3,0,1,0,460.0,424.0,402.7142857142857,370.2,-7.0
2025-08-22,MBA13,457,1,0,2025,8,4,0,1,0,453.0,417.0,406.85714285714283,374.5,4.0
2025-08-23,MBA13,371,0,0,2025,8,5,1,1,0,457.0,327.0,412.57142857142856,378.4,-86.0
2025-08-24,MBA13,368,0,0,2025,8,6,1,1,0,371.0,326.0,418.85714285714283,380.6,-3.0
2025-08-25,MBA13,471,1,0,2025,8,0,0,1,0,368.0,431.0,424.85714285714283,382.6666666666667,103.0
2025-08-26,MBA13,447,0,0,2025,8,1,0,1,0,471.0,434.0,430.57142857142856,390.03333333333336,-24.0
2025-08-27,MBA13,442,0,0,2025,8,2,0,1,0,447.0,460.0,432.42857142857144,395.93333333333334,-5.0
2025-08-28,MBA13,411,0,0,2025,8,3,0,1,0,442.0,453.0,429.85714285714283,399.96666666666664,-31.0
2025-08-29,MBA13,430,0,0,2025,8,4,0,1,0,411.0,457.0,423.85714285714283,403.26666666666665,19.0
2025-08-30,MBA13,354,0,0,2025,8,5,1,1,0,430.0,371.0,420.0,406.3333333333333,-76.0
2025-08-31,MBA13,338,0,0,2025,8,6,1,1,0,354.0,368.0,417.57142857142856,408.1666666666667,-16.0
2025-09-01,MBA13,478,1,0,2025,9,0,0,1,0,338.0,471.0,413.2857142857143,405.3333333333333,140.0
2025-09-02,MBA13,428,0,0,2025,9,1,0,1,0,478.0,447.0,414.2857142857143,409.6666666666667,-50.0
2025-09-03,MBA13,323,0,1,2025,9,2,0,1,0,428.0,442.0,411.57142857142856,411.4,-105.0
2025-09-04,MBA13,427,0,0,2025,9,3,0,1,0,323.0,411.0,394.57142857142856,408.06666666666666,104.0
2025-09-05,MBA13,439,0,0,2025,9,4,0,1,0,427.0,430.0,396.85714285714283,406.9,12.0
2025-09-06,MBA13,268,0,1,2025,9,5,1,1,0,439.0,354.0,398.14285714285717,407.2,-171.0
2025-09-07,MBA13,348,0,0,2025,9,6,1,1,0,268.0,338.0,385.85714285714283,402.26666666666665,80.0
2025-09-08,MBA13,410,0,0,2025,9,0,0,1,0,348.0,478.0,387.2857142857143,399.2,62.0
2025-09-09,MBA13,426,0,0,2025,9,1,0,1,0,410.0,428.0,377.57142857142856,401.3333333333333,16.0
2025-09-10,MBA13,433,0,0,2025,9,2,0,1,0,426.0,323.0,377.2857142857143,404.1,7.0
2025-09-11,MBA13,431,0,0,2025,9,3,0,1,0,433.0,427.0,393.0,404.73333333333335,-2.0
2025-09-12,MBA13,444,0,0,2025,9,4,0,1,0,431.0,439.0,393.57142857142856,407.53333333333336,13.0
2025-09-13,MBA13,862,1,0,2025,9,5,1,1,0,444.0,268.0,394.2857142857143,407.2,418.0
2025-09-14,MBA13,355,0,0,2025,9,6,1,1,0,862.0,348.0,479.14285714285717,421.8,-507.0
2025-09-15,MBA13,462,1,0,2025,9,0,0,1,0,355.0,410.0,480.14285714285717,419.73333333333335,107.0
2025-09-16,MBA13,423,0,0,2025,9,1,0,1,0,462.0,426.0,487.57142857142856,424.23333333333335,-39.0
2025-09-17,MBA13,420,0,0,2025,9,2,0,1,0,423.0,433.0,487.14285714285717,427.46666666666664,-3.0
2025-09-18,MBA13,478,1,0,2025,9,3,0,1,0,420.0,431.0,485.2857142857143,427.1,58.0
2025-09-19,MBA13,428,0,0,2025,9,4,0,1,0,478.0,444.0,492.0,428.56666666666666,-50.0
2025-09-20,MBA13,356,0,0,2025,9,5,1,1,0,428.0,862.0,489.7142857142857,427.5,-72.0
2025-09-21,MBA13,357,0,0,2025,9,6,1,1,0,356.0,355.0,417.42857142857144,424.26666666666665,1.0
2025-09-22,MBA13,413,0,0,2025,9,0,0,1,0,357.0,462.0,417.7142857142857,420.93333333333334,56.0
2025-09-23,MBA13,436,0,0,2025,9,1,0,1,0,413.0,423.0,410.7142857142857,422.3333333333333,23.0
2025-09-24,MBA13,435,0,0,2025,9,2,0,1,0,436.0,420.0,412.57142857142856,424.6,-1.0
2025-09-25,MBA13,478,1,0,2025,9,3,0,1,0,435.0,478.0,414.7142857142857,423.4,43.0
2025-09-26,MBA13,435,0,0,2025,9,4,0,1,0,478.0,428.0,414.7142857142857,424.43333333333334,-43.0
2025-09-27,MBA13,361,0,0,2025,9,5,1,1,0,435.0,356.0,415.7142857142857,424.2,-74.0
2025-09-28,MBA13,362,0,0,2025,9,6,1,1,0,361.0,357.0,416.42857142857144,422.53333333333336,1.0
2025-09-29,MBA13,429,0,0,2025,9,0,0,1,0,362.0,413.0,417.14285714285717,420.26666666666665,67.0
2025-09-30,MBA13,463,0,0,2025,9,1,0,1,0,429.0,436.0,419.42857142857144,422.76666666666665,34.0
2025-10-01,MBA13,310,0,0,2025,10,2,0,0,0,463.0,435.0,423.2857142857143,426.93333333333334,-153.0
2025-10-02,MBA13,298,0,0,2025,10,3,0,0,0,310.0,478.0,405.42857142857144,421.3333333333333,-12.0
2025-10-03,MBA13,292,0,0,2025,10,4,0,0,0,298.0,435.0,379.7142857142857,417.0,-6.0
2025-10-04,MBA13,253,0,0,2025,10,5,1,0,0,292.0,361.0,359.2857142857143,415.96666666666664,-39.0
2025-10-05,MBA13,624,1,0,2025,10,6,1,0,0,253.0,362.0,343.85714285714283,410.1666666666667,371.0
2025-10-06,MBA13,311,0,0,2025,10,0,0,0,0,624.0,429.0,381.2857142857143,416.3333333333333,-313.0
2025-10-07,MBA13,321,0,0,2025,10,1,0,0,0,311.0,463.0,364.42857142857144,417.76666666666665,10.0
2025-10-08,MBA13,324,0,0,2025,10,2,0,0,0,321.0,310.0,344.14285714285717,416.8666666666667,3.0
2025-10-09,MBA13,315,0,0,2025,10,3,0,0,0,324.0,298.0,346.14285714285717,414.0,-9.0
2025-10-10,MBA13,311,0,0,2025,10,4,0,0,0,315.0,292.0,348.57142857142856,410.3,-4.0
2025-10-11,MBA13,253,0,0,2025,10,5,1,0,0,311.0,253.0,351.2857142857143,406.23333333333335,-58.0
2025-10-12,MBA13,656,1,0,2025,10,6,1,0,0,253.0,624.0,351.2857142857143,400.3,403.0
2025-10-13,MBA13,306,0,0,2025,10,0,0,0,0,656.0,311.0,355.85714285714283,407.3666666666667,-350.0
2025-10-14,MBA13,311,0,0,2025,10,1,0,0,0,306.0,321.0,355.14285714285717,388.8333333333333,5.0
2025-10-15,MBA13,325,0,0,2025,10,2,0,0,0,311.0,324.0,353.7142857142857,387.3666666666667,14.0
2025-10-16,MBA13,322,0,0,2025,10,3,0,0,0,325.0,315.0,353.85714285714283,382.8,-3.0
2025-10-17,MBA13,297,0,0,2025,10,4,0,0,0,322.0,311.0,354.85714285714283,379.43333333333334,-25.0
2025-10-18,MBA13,274,0,0,2025,10,5,1,0,0,297.0,253.0,352.85714285714283,375.3333333333333,-23.0
2025-10-19,MBA13,253,0,0,2025,10,6,1,0,0,274.0,656.0,355.85714285714283,368.53333333333336,-21.0
2025-10-20,MBA13,304,0,0,2025,10,0,0,0,0,253.0,306.0,298.2857142857143,362.7,51.0
2025-10-21,MBA13,301,0,0,2025,10,1,0,0,0,304.0,311.0,298.0,360.96666666666664,-3.0
2025-10-22,MBA13,335,0,0,2025,10,2,0,0,0,301.0,325.0,296.57142857142856,359.1,34.0
2025-10-23,MBA13,290,0,0,2025,10,3,0,0,0,335.0,322.0,298.0,356.5,-45.0
2025-10-24,MBA13,326,0,0,2025,10,4,0,0,0,290.0,297.0,293.42857142857144,351.6333333333333,36.0
2025-10-25,MBA13,271,0,0,2025,10,5,1,0,0,326.0,274.0,297.57142857142856,348.0,-55.0
2025-10-26,MBA13,254,0,0,2025,10,6,1,0,0,271.0,253.0,297.14285714285717,341.1,-17.0
2025-10-27,MBA13,343,0,0,2025,10,0,0,0,0,254.0,304.0,297.2857142857143,335.06666666666666,89.0
2025-10-28,MBA13,307,0,0,2025,10,1,0,0,0,343.0,301.0,302.85714285714283,334.46666666666664,-36.0
2025-10-29,MBA13,328,0,0,2025,10,2,0,0,0,307.0,335.0,303.7142857142857,332.6333333333333,21.0
2025-10-30,MBA13,322,0,0,2025,10,3,0,0,0,328.0,290.0,302.7142857142857,329.26666666666665,-6.0
2025-10-31,MBA13,345,0,0,2025,10,4,0,0,0,322.0,326.0,307.2857142857143,324.56666666666666,23.0
2025-11-01,MBA13,936,1,0,2025,11,5,1,0,1,345.0,271.0,310.0,325.73333333333335,591.0
2025-11-02,MBA13,382,0,0,2025,11,6,1,0,1,936.0,254.0,405.0,347.0,-554.0
2025-11-03,MBA13,466,0,0,2025,11,0,0,0,1,382.0,343.0,423.2857142857143,350.0,84.0
2025-11-04,MBA13,443,0,0,2025,11,1,0,0,1,466.0,307.0,440.85714285714283,357.1,-23.0
2025-11-05,MBA13,463,0,0,2025,11,2,0,0,1,443.0,328.0,460.2857142857143,351.06666666666666,20.0
2025-11-06,MBA13,456,0,0,2025,11,3,0,0,1,463.0,322.0,479.57142857142856,356.1333333333333,-7.0
2025-11-07,MBA13,466,0,0,2025,11,4,0,0,1,456.0,345.0,498.7142857142857,360.6333333333333,10.0
2025-11-08,MBA13,382,0,0,2025,11,5,1,0,1,466.0,936.0,516.0,365.3666666666667,-84.0
2025-11-09,MBA13,395,0,0,2025,11,6,1,0,1,382.0,382.0,436.85714285714283,367.6,13.0
2025-11-10,MBA13,432,0,0,2025,11,0,0,0,1,395.0,466.0,438.7142857142857,370.4,37.0
2025-11-11,MBA13,465,0,0,2025,11,1,0,0,1,432.0,443.0,433.85714285714283,376.3666666666667,33.0
2025-11-12,MBA13,447,0,0,2025,11,2,0,0,1,465.0,463.0,437.0,370.0,-18.0
2025-11-13,MBA13,472,0,0,2025,11,3,0,0,1,447.0,456.0,434.7142857142857,374.7,25.0
2025-11-14,MBA13,496,0,0,2025,11,4,0,0,1,472.0,466.0,437.0,380.06666666666666,24.0
2025-11-15,MBA13,371,0,0,2025,11,5,1,0,1,496.0,382.0,441.2857142857143,385.76666666666665,-125.0
2025-11-16,MBA13,365,0,0,2025,11,6,1,0,1,371.0,395.0,439.7142857142857,387.4,-6.0
2025-11-17,MBA13,458,0,0,2025,11,0,0,0,1,365.0,432.0,435.42857142857144,389.6666666666667,93.0
2025-11-18,MBA13,447,0,0,2025,11,1,0,0,1,458.0,465.0,439.14285714285717,395.8,-11.0
2025-11-19,MBA13,427,0,0,2025,11,2,0,0,1,447.0,447.0,436.57142857142856,402.26666666666665,-20.0
2025-11-20,MBA13,492,1,0,2025,11,3,0,0,1,427.0,472.0,433.7142857142857,406.3666666666667,65.0
2025-11-21,MBA13,464,0,0,2025,11,4,0,0,1,492.0,496.0,436.57142857142856,412.73333333333335,-28.0
2025-11-22,MBA13,365,0,0,2025,11,5,1,0,1,464.0,371.0,432.0,417.03333333333336,-99.0
2025-11-23,MBA13,361,0,0,2025,11,6,1,0,1,365.0,365.0,431.14285714285717,419.53333333333336,-4.0
2025-11-24,MBA13,500,1,0,2025,11,0,0,0,1,361.0,458.0,430.57142857142856,420.7,139.0
2025-11-25,MBA13,482,0,0,2025,11,1,0,0,1,500.0,447.0,436.57142857142856,428.3333333333333,-18.0
2025-11-26,MBA13,467,0,0,2025,11,2,0,0,1,482.0,427.0,441.57142857142856,435.93333333333334,-15.0
2025-11-27,MBA13,435,0,0,2025,11,3,0,0,1,467.0,492.0,447.2857142857143,440.06666666666666,-32.0
2025-11-28,MBA13,462,0,0,2025,11,4,0,0,1,435.0,464.0,439.14285714285717,444.3333333333333,27.0
2025-11-29,MBA13,381,0,0,2025,11,5,1,0,1,462.0,365.0,438.85714285714283,448.8,-81.0
2025-11-30,MBA13,372,0,0,2025,11,6,1,0,1,381.0,361.0,441.14285714285717,450.76666666666665,-9.0
2025-12-01,MBA13,462,0,0,2025,12,0,0,0,1,372.0,500.0,442.7142857142857,451.6666666666667,90.0
2025-12-02,MBA13,455,0,0,2025,12,1,0,0,1,462.0,482.0,437.2857142857143,435.8666666666667,-7.0
2025-12-03,MBA13,461,0,0,2025,12,2,0,0,1,455.0,467.0,433.42857142857144,438.3,6.0
2025-12-04,MBA13,478,0,0,2025,12,3,0,0,1,461.0,435.0,432.57142857142856,438.1333333333333,17.0
2025-12-05,MBA13,96,0,1,2025,12,4,0,0,1,478.0,462.0,438.7142857142857,439.3,-382.0
2025-12-06,MBA13,933,1,0,2025,12,5,1,0,1,96.0,381.0,386.42857142857144,427.06666666666666,837.0
2025-12-07,MBA13,372,0,0,2025,12,6,1,0,1,933.0,372.0,465.2857142857143,442.96666666666664,-561.0
2025-12-08,MBA13,112,0,1,2025,12,0,0,0,1,372.0,462.0,465.2857142857143,439.8333333333333,-260.0
2025-12-09,MBA13,450,0,0,2025,12,1,0,0,1,112.0,455.0,415.2857142857143,430.8333333333333,338.0
2025-12-10,MBA13,455,0,0,2025,12,2,0,0,1,450.0,461.0,414.57142857142856,432.6666666666667,5.0
2025-12-11,MBA13,462,0,0,2025,12,3,0,0,1,455.0,478.0,413.7142857142857,433.43333333333334,7.0
2025-12-12,MBA13,456,0,0,2025,12,4,0,0,1,462.0,96.0,411.42857142857144,433.3333333333333,-6.0
2025-12-13,MBA13,394,0,0,2025,12,5,1,0,1,456.0,933.0,462.85714285714283,433.6333333333333,-62.0
2025-12-14,MBA13,954,1,0,2025,12,6,1,0,1,394.0,372.0,385.85714285714283,431.03333333333336,560.0
2025-12-15,MBA13,462,0,0,2025,12,0,0,0,1,954.0,112.0,469.0,446.3,-492.0
2025-12-16,MBA13,517,1,0,2025,12,1,0,0,1,462.0,450.0,519.0,449.3333333333333,55.0
2025-12-17,MBA13,468,0,0,2025,12,2,0,0,1,517.0,455.0,528.5714285714286,454.4,-49.0
2025-12-18,MBA13,509,1,0,2025,12,3,0,0,1,468.0,462.0,530.4285714285714,454.73333333333335,41.0
2025-12-19,MBA13,484,0,0,2025,12,4,0,0,1,509.0,456.0,537.1428571428571,456.8,-25.0
2025-12-20,MBA13,382,0,0,2025,12,5,1,0,1,484.0,394.0,541.1428571428571,458.7,-102.0
2025-12-21,MBA13,360,0,0,2025,12,6,1,0,1,382.0,954.0,539.4285714285714,455.03333333333336,-22.0
2025-12-22,MBA13,465,0,0,2025,12,0,0,0,1,360.0,462.0,454.57142857142856,451.56666666666666,105.0
2025-12-23,MBA13,455,0,0,2025,12,1,0,0,1,465.0,517.0,455.0,454.9,-10.0
2025-12-24,MBA13,472,0,0,2025,12,2,0,0,1,455.0,468.0,446.14285714285717,458.03333333333336,17.0
2025-12-25,MBA13,470,0,0,2025,12,3,0,0,1,472.0,509.0,446.7142857142857,457.1,-2.0
2025-12-26,MBA13,468,0,0,2025,12,4,0,0,1,470.0,484.0,441.14285714285717,456.7,-2.0
2025-12-27,MBA13,387,0,0,2025,12,5,1,0,1,468.0,382.0,438.85714285714283,456.73333333333335,-81.0
2025-12-28,MBA13,381,0,0,2025,12,6,1,0,1,387.0,360.0,439.57142857142856,455.1333333333333,-6.0
2025-12-29,MBA13,463,0,0,2025,12,0,0,0,1,381.0,465.0,442.57142857142856,452.43333333333334,82.0
2025-12-30,MBA13,448,0,0,2025,12,1,0,0,1,463.0,455.0,442.2857142857143,455.1666666666667,-15.0
2025-12-31,MBA13,456,0,0,2025,12,2,0,0,1,448.0,472.0,441.2857142857143,457.7,8.0
2023-01-31,MBA15,252,0,0,2023,1,1,0,0,0,287.0,254.0,251.0,246.1,-35.0
2023-02-01,MBA15,245,0,0,2023,2,2,0,0,0,252.0,267.0,250.71428571428572,247.9,-7.0
2023-02-02,MBA15,281,1,0,2023,2,3,0,0,0,245.0,286.0,247.57142857142858,247.06666666666666,36.0
2023-02-03,MBA15,276,0,0,2023,2,4,0,0,0,281.0,250.0,246.85714285714286,247.83333333333334,-5.0
2023-02-04,MBA15,533,1,0,2023,2,5,1,0,0,276.0,209.0,250.57142857142858,248.3,257.0
2023-02-05,MBA15,223,0,0,2023,2,6,1,0,0,533.0,204.0,296.85714285714283,257.6,-310.0
2023-02-06,MBA15,284,0,0,2023,2,0,0,0,0,223.0,287.0,299.57142857142856,255.93333333333334,61.0
2023-02-07,MBA15,279,0,0,2023,2,1,0,0,0,284.0,252.0,299.14285714285717,258.1666666666667,-5.0
2023-02-08,MBA15,229,0,1,2023,2,2,0,0,0,279.0,245.0,303.0,260.43333333333334,-50.0
2023-02-09,MBA15,281,0,0,2023,2,3,0,0,0,229.0,281.0,300.7142857142857,259.43333333333334,52.0
2023-02-10,MBA15,254,0,0,2023,2,4,0,0,0,281.0,276.0,300.7142857142857,260.46666666666664,-27.0
2023-02-11,MBA15,219,0,0,2023,2,5,1,0,0,254.0,533.0,297.57142857142856,260.53333333333336,-35.0
2023-02-12,MBA15,212,0,0,2023,2,6,1,0,0,219.0,223.0,252.71428571428572,259.8,-7.0
2023-02-13,MBA15,242,0,0,2023,2,0,0,0,0,212.0,284.0,251.14285714285714,257.96666666666664,30.0
2023-02-14,MBA15,209,0,1,2023,2,1,0,0,0,242.0,279.0,245.14285714285714,258.73333333333335,-33.0
2023-02-15,MBA15,221,0,1,2023,2,2,0,0,0,209.0,229.0,235.14285714285714,258.4,12.0
2023-02-16,MBA15,266,0,0,2023,2,3,0,0,0,221.0,281.0,234.0,257.06666666666666,45.0
2023-02-17,MBA15,259,0,0,2023,2,4,0,0,0,266.0,254.0,231.85714285714286,256.7,-7.0
2023-02-18,MBA15,202,0,0,2023,2,5,1,0,0,259.0,219.0,232.57142857142858,256.3666666666667,-57.0
2023-02-19,MBA15,217,0,0,2023,2,6,1,0,0,202.0,212.0,230.14285714285714,254.26666666666668,15.0
2023-02-20,MBA15,258,0,0,2023,2,0,0,0,0,217.0,242.0,230.85714285714286,252.9,41.0
2023-02-21,MBA15,273,0,0,2023,2,1,0,0,0,258.0,209.0,233.14285714285714,254.03333333333333,15.0
2023-02-22,MBA15,272,0,0,2023,2,2,0,0,0,273.0,221.0,242.28571428571428,255.86666666666667,-1.0
2023-02-23,MBA15,264,0,0,2023,2,3,0,0,0,272.0,266.0,249.57142857142858,258.1333333333333,-8.0
2023-02-24,MBA15,247,0,0,2023,2,4,0,0,0,264.0,259.0,249.28571428571428,258.46666666666664,-17.0
2023-02-25,MBA15,205,0,0,2023,2,5,1,0,0,247.0,202.0,247.57142857142858,257.8,-42.0
2023-02-26,MBA15,232,0,0,2023,2,6,1,0,0,205.0,217.0,248.0,255.1,27.0
2023-02-27,MBA15,266,0,0,2023,2,0,0,0,0,232.0,258.0,250.14285714285714,254.5,34.0
2023-02-28,MBA15,276,0,0,2023,2,1,0,0,0,266.0,273.0,251.28571428571428,256.4,10.0
2023-03-01,MBA15,248,0,0,2023,3,2,0,0,0,276.0,272.0,251.71428571428572,258.8,-28.0
2023-03-02,MBA15,296,0,0,2023,3,3,0,0,0,248.0,264.0,248.28571428571428,257.5,48.0
2023-03-03,MBA15,240,0,0,2023,3,4,0,0,0,296.0,247.0,252.85714285714286,258.96666666666664,-56.0
2023-03-04,MBA15,217,0,0,2023,3,5,1,0,0,240.0,205.0,251.85714285714286,258.8,-23.0
2023-03-05,MBA15,189,0,0,2023,3,6,1,0,0,217.0,232.0,253.57142857142858,256.6666666666667,-28.0
2023-03-06,MBA15,286,1,0,2023,3,0,0,0,0,189.0,266.0,247.42857142857142,253.76666666666668,97.0
2023-03-07,MBA15,263,1,0,2023,3,1,0,0,0,286.0,276.0,250.28571428571428,245.53333333333333,-23.0
2023-03-08,MBA15,258,0,0,2023,3,2,0,0,0,263.0,248.0,248.42857142857142,246.86666666666667,-5.0
2023-03-09,MBA15,264,0,0,2023,3,3,0,0,0,258.0,296.0,249.85714285714286,246.0,6.0
2023-03-10,MBA15,269,0,0,2023,3,4,0,0,0,264.0,240.0,245.28571428571428,245.5,5.0
2023-03-11,MBA15,208,0,0,2023,3,5,1,0,0,269.0,217.0,249.42857142857142,246.83333333333334,-61.0
2023-03-12,MBA15,213,0,0,2023,3,6,1,0,0,208.0,189.0,248.14285714285714,244.4,5.0
2023-03-13,MBA15,263,0,0,2023,3,0,0,0,0,213.0,286.0,251.57142857142858,243.03333333333333,50.0
2023-03-14,MBA15,260,0,0,2023,3,1,0,0,0,263.0,263.0,248.28571428571428,244.5,-3.0
2023-03-15,MBA15,257,0,0,2023,3,2,0,0,0,260.0,258.0,247.85714285714286,246.1,-3.0
2023-03-16,MBA15,267,1,0,2023,3,3,0,0,0,257.0,264.0,247.71428571428572,246.6,10.0
2023-03-17,MBA15,212,0,1,2023,3,4,0,0,0,267.0,269.0,248.14285714285714,248.53333333333333,-55.0
2023-03-18,MBA15,214,0,0,2023,3,5,1,0,0,212.0,208.0,240.0,248.23333333333332,2.0
2023-03-19,MBA15,517,1,0,2023,3,6,1,0,0,214.0,213.0,240.85714285714286,246.5,303.0
2023-03-20,MBA15,257,0,0,2023,3,0,0,0,0,517.0,263.0,284.2857142857143,255.1,-260.0
2023-03-21,MBA15,239,0,0,2023,3,1,0,0,0,257.0,260.0,283.42857142857144,256.93333333333334,-18.0
2023-03-22,MBA15,257,0,0,2023,3,2,0,0,0,239.0,257.0,280.42857142857144,257.6666666666667,18.0
2023-03-23,MBA15,239,0,0,2023,3,3,0,0,0,257.0,267.0,280.42857142857144,257.6333333333333,-18.0
2023-03-24,MBA15,254,0,0,2023,3,4,0,0,0,239.0,212.0,276.42857142857144,256.5,15.0
2023-03-25,MBA15,198,0,0,2023,3,5,1,0,0,254.0,214.0,282.42857142857144,255.9,-56.0
2023-03-26,MBA15,201,0,0,2023,3,6,1,0,0,198.0,517.0,280.14285714285717,253.7,3.0
2023-03-27,MBA15,276,0,0,2023,3,0,0,0,0,201.0,257.0,235.0,252.16666666666666,75.0
2023-03-28,MBA15,259,1,0,2023,3,1,0,0,0,276.0,239.0,237.71428571428572,254.53333333333333,-17.0
2023-03-29,MBA15,255,0,0,2023,3,2,0,0,0,259.0,257.0,240.57142857142858,255.43333333333334,-4.0
2023-03-30,MBA15,264,0,0,2023,3,3,0,0,0,255.0,239.0,240.28571428571428,255.06666666666666,9.0
2023-03-31,MBA15,237,0,0,2023,3,4,0,0,0,264.0,254.0,243.85714285714286,254.66666666666666,-27.0
2023-04-01,MBA15,208,0,0,2023,4,5,1,0,0,237.0,198.0,241.42857142857142,254.3,-29.0
2023-04-02,MBA15,213,0,0,2023,4,6,1,0,0,208.0,201.0,242.85714285714286,251.36666666666667,5.0
2023-04-03,MBA15,247,0,0,2023,4,0,0,0,0,213.0,276.0,244.57142857142858,250.46666666666667,34.0
2023-04-04,MBA15,242,0,0,2023,4,1,0,0,0,247.0,259.0,240.42857142857142,251.46666666666667,-5.0
2023-04-05,MBA15,269,0,0,2023,4,2,0,0,0,242.0,255.0,238.0,253.23333333333332,27.0
2023-04-06,MBA15,250,1,0,2023,4,3,0,0,0,269.0,264.0,240.0,252.66666666666666,-19.0
2023-04-07,MBA15,255,0,0,2023,4,4,0,0,0,250.0,237.0,238.0,252.23333333333332,5.0
2023-04-08,MBA15,511,1,0,2023,4,5,1,0,0,255.0,208.0,240.57142857142858,252.13333333333333,256.0
2023-04-09,MBA15,182,0,0,2023,4,6,1,0,0,511.0,213.0,283.85714285714283,260.3666666666667,-329.0
2023-04-10,MBA15,273,0,0,2023,4,0,0,0,0,182.0,247.0,279.42857142857144,257.46666666666664,91.0
2023-04-11,MBA15,268,0,0,2023,4,1,0,0,0,273.0,242.0,283.14285714285717,259.6333333333333,-5.0
2023-04-12,MBA15,274,0,0,2023,4,2,0,0,0,268.0,269.0,286.85714285714283,261.46666666666664,6.0
2023-04-13,MBA15,209,0,1,2023,4,3,0,0,0,274.0,250.0,287.57142857142856,261.8333333333333,-65.0
2023-04-14,MBA15,245,0,0,2023,4,4,0,0,0,209.0,255.0,281.7142857142857,260.1333333333333,36.0
2023-04-15,MBA15,204,0,0,2023,4,5,1,0,0,245.0,511.0,280.2857142857143,259.73333333333335,-41.0
2023-04-16,MBA15,170,0,0,2023,4,6,1,0,0,204.0,182.0,236.42857142857142,257.6333333333333,-34.0
2023-04-17,MBA15,242,0,0,2023,4,0,0,0,0,170.0,273.0,234.71428571428572,256.23333333333335,72.0
2023-04-18,MBA15,256,0,0,2023,4,1,0,0,0,242.0,268.0,230.28571428571428,257.1666666666667,14.0
2023-04-19,MBA15,272,0,0,2023,4,2,0,0,0,256.0,274.0,228.57142857142858,248.46666666666667,16.0
